<<<<<<< HEAD
encoded_language,average_rating,ratings_count,text_reviews_count
5,4.19,45954,1297
5,4.17,255,28
5,3.42,65202,3943
5,3.87,24,1
5,4.05,12235,306
5,4.04,4947,119
5,3.25,12,1
5,4.02,13383,235
5,3.83,4825,148
5,4.05,13265,163
5,3.72,39,6
5,3.93,1882,155
4,3.89,10702,366
5,4.05,11134,418
5,4.14,1523,23
5,4.26,24108,822
5,3.54,93,14
5,4.18,15616,913
5,4.18,6935,389
5,3.9,3668,419
8,3.8,44,2
5,4.49,26794,278
5,4.47,874,57
5,3.72,1459,242
4,3.94,501,36
5,4.0,63,11
5,3.58,81,19
5,4.18,584,34
4,3.74,1307,178
22,0.0,0,0
5,4.33,3479,211
5,4.33,33,7
5,4.43,2561,120
5,4.36,229,22
5,4.42,482,47
5,4.12,1409369,27884
5,4.21,19,4
5,3.95,1511,104
4,4.22,249,39
5,3.93,845,57
5,3.89,889,62
4,4.21,37064,1028
5,4.38,99,11
5,4.25,3994,212
5,4.09,2534,80
5,4.21,63813,4347
5,3.97,14183,398
5,3.92,1023,164
4,4.31,13,2
5,4.03,238,29
5,3.95,37,1
5,3.72,104,8
5,4.07,8741,306
5,3.78,44,4
5,4.0,481,45
4,3.87,1341,88
5,3.8,6550,337
5,3.8,29,7
5,3.67,48,12
5,3.31,22,4
5,4.24,9944,846
5,4.3,15,3
5,3.53,224,37
5,3.87,37,9
5,4.37,121,5
5,4.03,11150,794
4,3.88,1225,181
5,3.22,589,40
5,3.22,399,25
5,3.51,410,34
5,3.66,52688,2463
5,3.9,547,185
4,3.78,5695,87
5,4.04,309,45
5,4.07,1327,149
5,3.85,199,19
5,3.82,7,1
3,4.06,311,39
5,3.45,1054,145
5,3.82,1452,63
5,3.67,535636,17550
5,4.02,361,35
5,3.81,167,9
3,3.79,148,17
5,3.93,9646,273
4,4.41,2948,144
5,4.2,212,18
4,3.4,43,15
5,3.93,363,50
5,4.05,661,34
21,4.12,158,11
5,3.32,13,7
5,3.35,8263,624
5,3.78,47625,186
5,3.74,16116,698
5,3.89,2021,78
5,3.85,218,26
5,4.01,1035,34
4,3.99,994,35
5,3.8,311,27
5,4.06,224,5
5,4.28,303,44
5,3.97,235924,5869
5,3.8,316,12
5,3.97,72,22
5,3.83,729,78
5,3.91,10836,613
4,3.73,1517,235
5,4.0,1693,76
5,3.55,30,6
5,4.07,1149,147
5,4.07,54,11
5,4.08,1379,56
5,4.07,820,92
5,3.68,59097,2709
5,4.13,4866,78
5,3.56,6352,861
5,4.41,638766,16535
5,3.32,24611,1970
5,3.54,3035,167
5,3.97,73145,1519
5,3.95,168,10
5,3.98,257466,3768
21,3.82,117901,2028
5,4.0,56,9
5,3.78,1369,101
5,4.22,357,107
4,3.78,50,2
5,4.23,22,5
5,3.93,156,9
21,3.71,197993,2816
5,3.71,155020,1513
5,3.83,53,2
5,4.01,46428,1220
4,4.15,6471,44
4,4.0,1290,84
5,4.16,429510,7051
5,4.11,62529,494
21,4.16,129,13
5,3.96,2707,192
5,3.93,308,20
7,3.77,178403,2088
5,4.15,14157,610
5,4.11,6164,142
5,3.85,25312,1223
4,3.82,1502,167
4,3.87,235,19
4,3.67,1317,106
5,4.12,1278,74
5,3.93,93,8
5,4.12,10,3
5,4.19,20145,530
5,4.19,247,13
5,3.94,54,2
5,3.84,60,7
4,4.06,675,41
5,3.99,22,6
19,3.78,43,3
5,3.72,398,63
5,4.16,48,8
5,3.8,2992,163
4,3.68,1219,67
5,3.02,106,9
5,3.36,2631,100
5,3.52,6166,399
5,3.91,61,1
5,3.68,21634,1660
4,3.53,2828,459
21,3.53,47,10
4,3.93,1170,82
5,3.89,1680,117
5,4.0,5,1
4,3.54,11429,979
5,3.96,155,13
5,3.96,46,1
5,3.91,326,66
5,3.56,7290,387
5,3.33,5546,342
5,4.17,490,35
5,3.72,659,85
4,3.96,421,33
5,4.17,279,32
5,4.0,197,15
5,3.81,138,8
5,3.8,290,65
5,3.8,174,30
5,4.15,6187,669
5,4.07,3010,244
5,4.22,608,59
5,4.09,2595,350
5,4.1,1553,113
5,4.19,88,8
5,4.13,694,39
5,4.3,5379,544
5,4.17,7,1
5,4.17,223,22
5,4.12,15468,548
4,3.54,863,121
5,3.89,2246,166
5,3.97,139,17
5,3.78,13257,1240
5,3.43,30067,2166
5,4.08,84,4
5,3.78,5980,171
4,3.96,1052,36
5,4.14,2961,116
5,4.11,113315,2833
5,4.07,2664,78
5,3.94,2507,140
5,4.16,39822,2297
5,3.94,652,109
5,3.74,805,36
5,3.67,1926,314
5,3.69,95,4
5,4.19,21292,756
5,3.6,39611,2473
5,3.5,108646,5039
5,3.58,42046,2564
5,3.54,46383,2502
5,3.2,27590,1838
5,3.82,67431,3066
5,4.01,244774,8841
5,4.07,986711,29652
5,3.86,208001,4972
5,4.41,685,36
5,4.1,113593,6830
5,3.98,180,25
21,4.19,0,0
5,3.79,24,2
5,3.91,1667,57
5,4.23,673350,34690
5,4.44,105950,3992
5,3.43,126,17
5,4.27,128901,5294
5,3.93,5,0
5,4.32,1088,118
5,3.85,54,5
5,3.88,25,2
4,3.87,80,2
4,3.84,95,3
5,3.71,1003,101
5,4.42,199,13
5,3.94,47794,1920
5,4.44,90,7
5,4.09,1017,64
5,3.86,1457,117
5,4.1,1253,68
5,4.39,198818,8130
5,4.35,141771,5455
5,4.08,11433,478
5,3.7,32446,1345
5,4.23,2384,323
5,3.91,536,60
5,3.86,183,26
5,4.3,1103,50
4,4.03,8614,242
5,4.16,91695,1731
21,4.05,176,12
5,4.17,20,3
5,3.85,91755,3246
5,3.67,9780,591
5,4.12,8333,874
5,4.12,1475,156
5,4.06,140,8
5,3.75,3240,130
5,3.81,8156,366
21,4.16,199,5
5,3.79,12998,589
5,3.68,3912,209
5,3.72,7888,366
5,4.18,1775,47
5,3.9,8311,449
5,3.8,1843,143
5,4.18,1392,40
5,3.99,4808,550
5,4.23,147,25
5,3.86,452,36
5,4.06,0,0
7,4.14,0,0
21,4.18,387,30
8,3.59,27,1
5,3.87,19422,2077
5,4.41,4357,707
5,4.03,4929,369
4,3.81,1051,47
4,3.57,186,16
5,3.57,57,9
5,3.57,174,9
5,4.26,202,24
5,4.26,1131,53
5,4.32,7665,664
5,4.32,240060,5828
5,4.22,116834,4746
4,4.22,96,12
5,3.69,204,28
5,4.04,28,1
5,4.14,957,72
5,3.9,1458,108
5,3.87,12576,975
5,3.94,503,36
5,3.84,7332,465
5,4.15,954,63
5,3.57,15,1
5,3.57,56,5
5,3.83,225,16
5,4.04,506,52
4,3.99,726,50
5,3.63,18032,1144
5,4.17,22,3
5,4.2,1120,104
5,4.2,67,5
5,3.92,13010,771
5,4.1,184,18
5,3.93,1417,115
5,3.63,1846,159
5,3.76,604,48
5,4.23,1045,38
5,4.07,2043,209
5,4.2,1114,43
3,4.19,1493,69
5,3.73,3682,319
5,4.34,1066,52
5,3.4,305,31
5,3.43,314,14
4,3.46,2532,149
4,3.68,1067,61
5,4.02,16116,894
7,3.68,1,0
5,3.9,15742,714
5,4.18,36728,1229
5,3.71,5855,264
5,3.66,61,17
5,3.83,1444,68
5,4.03,248676,12203
5,3.95,68918,3022
5,4.16,37851,597
5,3.97,1756,72
5,3.75,4085,181
5,4.15,27802,507
5,4.22,34,4
5,4.06,9606,258
16,4.25,4494,160
5,4.62,23,4
5,3.77,11174,465
5,3.75,7580,452
5,3.83,660,58
5,4.06,73894,2763
5,4.03,132233,5507
5,4.39,12613,392
5,3.81,428,54
5,3.81,1338,128
5,3.93,47998,2479
5,3.93,3552,361
5,3.93,457,49
5,3.93,709,94
7,3.93,11,0
5,3.93,15795,447
5,4.24,12,1
5,4.17,40927,1671
5,3.77,9031,1555
4,3.66,249,29
4,3.77,286,37
5,3.77,21451,778
4,3.9,58,11
7,3.99,3840,318
8,4.11,314,14
5,3.9,9,0
5,3.82,5889,300
5,3.94,834,54
4,4.2,3,0
5,3.97,28,3
4,3.91,42509,738
5,4.42,8370,143
5,4.44,8874,174
5,4.43,8158,146
5,4.32,10722,354
5,4.45,13180,288
5,4.49,718,36
4,4.5,12509,271
5,4.38,25248,859
5,4.41,9804,172
5,4.46,12550,201
5,4.42,18280,772
5,4.3,1651,107
5,4.11,4455,232
5,4.28,21895,894
5,4.08,2398,175
5,3.82,7772,826
5,3.98,22828,1304
5,4.11,1227,79
5,4.24,24862,1443
5,4.37,866,103
5,4.01,135,11
5,3.81,170,31
5,4.07,14,3
5,4.2,445206,9643
5,3.49,806,61
5,3.86,6995,378
5,4.15,11255,499
5,4.16,6224,339
5,4.08,2222,120
5,4.21,32785,2398
7,3.9,63,7
7,4.25,19,0
7,3.81,0,0
7,3.33,3,0
7,3.71,6,0
8,4.17,3,0
5,3.85,36303,439
5,3.8,1108,89
5,4.28,147,23
3,3.9,9111,231
5,3.93,4849,228
5,3.92,3226,143
5,4.06,8741,326
5,3.89,2242,96
5,4.35,17540,1740
4,3.87,5725,147
5,4.28,46244,2540
5,3.64,21063,460
5,4.47,291,7
5,4.44,207869,4570
7,3.63,136312,1617
4,3.92,252,14
5,4.25,29670,974
5,4.07,34392,275
5,4.33,1118,142
5,4.22,978535,15105
21,4.24,192,9
5,3.77,110131,1282
5,3.42,62,9
5,3.59,1997,184
5,3.63,11649,270
5,4.11,1098,84
21,4.0,737,119
5,4.32,1436,24
21,4.34,64,3
5,3.84,54,13
5,4.29,315,20
5,4.25,475,39
5,4.17,77,3
5,4.31,14009,483
5,4.27,3737,283
5,4.19,9140,224
5,3.92,1516,60
5,4.17,1163,64
5,3.67,453,24
5,3.72,165,16
4,3.58,821,131
5,3.92,47156,3007
5,3.81,4996,325
5,3.85,6993,482
5,3.91,3192,195
5,4.26,1512,148
5,3.17,3490,410
5,3.98,811,55
5,3.45,2001,150
5,3.57,14,2
5,3.97,13361,395
5,4.02,92,5
4,3.68,132,19
5,3.76,949,128
5,3.45,330,36
5,3.69,467,31
5,3.83,449,83
5,4.27,12270,529
5,3.79,11930,973
5,3.91,6352,425
5,3.46,6994,431
21,3.56,7,0
5,3.83,34,4
21,3.85,413,45
5,4.3,2896,46
5,4.14,5170,154
5,4.22,44,6
5,4.21,373,18
5,4.21,602,30
5,3.86,25,1
5,3.65,7,0
5,3.47,3334,514
4,4.07,32,7
5,3.88,25422,1410
5,3.82,34723,4489
4,3.78,1614,212
5,4.03,2228,241
5,3.87,55821,2523
5,3.43,3683,238
5,3.41,300,24
5,3.24,7201,500
5,3.9,51267,1195
5,3.9,217,26
8,3.9,301,19
21,3.9,18,3
5,3.23,2662,290
5,3.71,2686,230
5,3.76,2115,116
5,3.8,912,97
5,3.55,3510,357
5,3.46,1168,129
5,3.34,6028,821
5,3.85,128,9
4,3.87,397,40
5,3.83,54,4
5,3.57,21191,1162
5,3.96,16021,594
5,1.0,2,0
5,4.17,0,0
5,4.25,317,40
5,3.97,86,5
5,3.69,566,33
5,4.04,398,51
5,3.83,0,0
5,3.66,7,0
5,3.76,6152,257
5,3.81,1746,184
5,4.11,87816,2577
4,3.53,1481,118
5,3.84,14789,756
5,3.76,2721,135
5,4.19,96,10
5,4.19,25866,637
5,3.89,6236,369
5,4.05,79710,3479
5,4.09,21556,653
5,4.08,767,44
5,4.13,777,48
5,4.15,37400,1136
7,3.51,2525,112
5,4.12,707,97
5,4.02,3033,241
5,4.21,530,35
5,3.89,2015,136
5,4.37,112,9
7,3.75,267,14
5,3.75,898,48
5,3.46,17,3
7,3.96,1951,77
5,4.34,843,30
5,4.15,9227,256
5,4.04,53697,1772
7,4.19,134,5
4,4.2,2448,104
5,4.09,516,71
5,4.37,420,34
5,4.11,251,19
5,4.02,15363,560
5,4.21,20051,759
5,4.2,17025,436
5,3.92,10878,342
8,4.21,24,2
5,3.92,59,3
5,3.17,78,10
5,3.77,31,2
5,4.22,3,0
5,3.65,1876,161
5,3.48,34,2
4,3.76,14,0
5,3.31,123,16
5,4.19,264,21
5,4.02,1123,99
5,3.98,313,23
4,4.41,128,11
5,3.91,906,132
5,3.67,181,26
5,3.25,18,0
5,3.84,1539,90
5,3.77,284,33
5,4.25,5036,582
21,4.25,104,14
5,4.23,11067,187
5,3.76,2284,169
5,4.07,13578,404
5,4.23,224,35
4,4.16,75,4
5,4.01,877,27
5,4.36,3679,148
5,4.06,285,26
4,4.14,2027,38
5,4.07,32178,734
5,4.0,4,0
7,3.83,1751,74
3,4.0,3,0
5,4.04,5524,106
5,4.11,175,9
5,3.5,17,3
5,3.95,2935,63
5,3.85,214,18
5,4.03,6185,108
5,4.1,3852,106
5,3.91,650,21
5,3.74,7,0
5,4.09,1979,94
5,3.94,18737,1081
5,3.91,6746,178
5,4.18,4967,105
4,4.15,79,6
4,4.06,6115,752
5,4.06,522,80
5,3.79,33,3
4,4.27,252,53
5,4.11,1136,224
5,3.96,369,22
5,4.25,10455,660
5,3.96,312,26
5,3.9,342,23
5,4.15,7927,543
5,4.0,767,59
5,4.28,97,7
5,3.62,21925,838
5,3.9,589,20
5,4.4,9205,322
5,4.25,1392,67
5,3.88,731,69
5,4.28,33928,251
5,4.32,6188,51
5,4.11,259,31
5,4.08,1596,36
5,3.98,235224,2409
4,3.98,3458,337
5,3.29,0,0
3,3.7,10,0
5,3.9,2085,179
5,4.5,2,2
5,4.14,280,19
5,4.32,109,23
5,3.98,234,21
5,3.86,42,7
11,4.5,4,1
4,4.09,316,22
5,4.31,642,46
5,3.8,5966,211
5,3.87,100,8
5,4.28,6775,217
5,3.45,11,3
5,3.43,5,0
5,3.63,15,4
5,4.25,4,1
5,3.4,609586,10402
4,3.4,5503,220
5,3.4,1373,68
5,3.4,109,8
5,3.4,534,11
5,3.4,10,0
5,3.98,210,20
4,4.21,64,4
5,4.11,3227,76
5,4.01,48651,1115
5,4.18,818,26
4,4.21,61,7
5,4.01,6799,483
7,4.33,0,0
5,3.96,12431,1330
8,3.96,2,0
7,3.96,3,0
5,3.88,25608,1318
5,4.04,5013,332
5,3.75,2738,252
4,3.88,89,15
5,3.9,3255,353
5,4.47,182,11
5,4.02,309,39
5,3.96,2940,124
4,4.38,1763,20
5,4.23,21561,876
4,3.92,2121,247
4,4.43,24,4
5,3.85,335,26
5,4.14,824,59
5,3.93,565,118
5,4.07,502,43
5,3.82,83,8
5,4.26,179,16
5,3.92,884,74
5,3.85,5875,401
5,4.01,1719,133
5,3.52,24,3
5,4.04,4025,265
5,3.93,11131,751
5,4.2,777,45
3,3.76,17,0
5,4.18,90,9
5,4.1,87,5
4,3.14,2307,351
5,3.94,21004,620
5,4.06,15682,952
4,3.3,67,10
5,3.66,2500,188
5,4.07,3500,313
5,3.92,12,3
5,3.8,221,34
5,3.9,767,85
4,3.72,2757,119
5,3.96,6494,562
5,4.14,120421,6140
5,3.8,8819,394
5,4.18,94133,2760
4,4.11,64,9
5,3.95,1876,147
5,3.86,2448,146
5,3.44,924,25
4,4.34,562,42
5,4.11,17681,1596
5,3.91,7102,604
4,4.16,3172,380
5,3.57,4870,975
5,4.05,18922,865
5,3.63,1562,111
5,4.19,21507,1664
5,4.06,1029,188
5,3.83,509,81
5,4.29,6970,310
5,3.99,108440,2689
4,4.01,66503,1661
5,3.97,1388,64
5,3.65,1799,121
5,3.72,83,20
5,4.17,577,80
5,4.15,8721,380
5,4.29,2076,95
4,4.25,1724,103
5,3.78,1349,77
5,4.23,7084,202
5,4.17,274,27
5,4.43,305,15
5,4.04,484,56
5,3.94,92,28
5,3.6,433,59
5,4.06,102,11
5,3.88,830,76
5,4.06,2717,232
5,4.17,60656,4194
5,3.97,11173,345
5,3.94,1953,116
5,4.02,4332,320
21,3.73,14,2
5,3.93,4145,192
5,3.98,1643,38
5,3.86,819,31
3,4.05,270,16
5,3.99,1679,133
5,3.97,1776,90
5,3.76,282,20
5,3.96,296,10
4,3.96,84,5
5,4.22,225,20
5,3.62,4919,160
5,4.32,504,28
5,3.77,29090,451
4,4.25,723,36
5,4.3,34972,1149
5,4.2,66298,1383
5,4.18,19174,664
5,4.05,4753,400
5,3.71,2153,152
5,4.24,95,13
21,3.96,67,3
21,3.96,28,9
5,4.22,1316,134
5,4.22,13,0
5,4.22,8,2
4,4.13,697,158
5,4.13,414947,12116
5,3.85,1898,201
5,0.0,0,0
5,3.9,15806,996
4,4.15,103,4
5,4.02,6509,209
5,3.74,6548,356
5,3.94,329,35
5,3.89,1681,276
4,3.97,77,11
5,4.14,30493,1767
4,4.14,17,9
5,4.14,1,0
5,3.27,70,6
5,3.94,6548,556
5,3.67,267,7
5,3.71,11,0
5,3.54,12741,1494
5,3.92,2243,220
5,4.67,1,0
5,3.9,77,14
5,3.73,250,38
5,3.5,15,1
5,4.09,175,17
5,3.93,503,34
5,3.94,21,5
5,3.4,5,1
5,4.29,2439,255
5,3.52,3996,278
5,3.59,336,33
5,3.12,3621,330
4,4.03,2779,33
5,4.16,1952,70
5,4.12,8541,257
5,4.03,956,37
5,4.22,2253,53
4,4.13,4657,89
4,4.14,2554,67
5,4.1,3618,97
5,4.26,110,6
5,4.26,2711,89
5,4.27,214,27
5,4.18,2710,294
5,4.42,1330,29
5,4.18,442,52
4,3.92,192,5
4,4.23,179639,8119
4,3.92,536,79
5,3.79,534,25
5,4.23,1623,228
5,3.77,3115,188
8,3.77,1,0
5,3.7,5052,305
5,3.73,10,3
5,4.05,8,1
5,3.12,8,1
5,3.84,892,117
5,3.84,87406,1182
5,3.84,996,96
5,3.84,319,27
16,4.4,583,5
5,3.18,237,39
5,3.18,16370,1211
5,3.91,93589,6654
5,3.9,13788,1554
5,3.9,1521,44
5,3.93,194,32
5,3.82,132584,9341
5,3.71,244,15
5,3.91,154195,2806
5,3.91,269,24
5,3.91,1796,98
5,3.91,215,11
5,3.43,790,93
5,3.79,6769,270
5,3.8,3083,134
5,3.43,616,77
5,4.07,128,12
5,4.07,1230,62
5,4.07,13,2
5,4.07,38,7
5,4.07,73,12
5,3.5,21851,3510
5,3.9,1464,100
5,3.98,157,18
5,3.98,188,14
3,3.98,199,21
5,3.82,5704,94
5,4.02,1309,107
5,4.27,15,0
5,3.74,375,63
5,3.87,4208,216
5,3.89,273070,4265
5,3.89,48,3
5,3.89,493,25
5,3.68,138685,2595
5,3.68,53,3
5,3.68,51,2
5,3.68,769,78
5,3.88,17,0
5,3.83,17782,493
5,4.03,364782,5234
5,4.02,143,18
5,4.17,10050,294
5,3.89,5428,542
4,4.18,1896,124
5,4.02,514,40
5,3.91,1345,114
5,3.83,63,2
5,3.63,19245,1533
4,3.95,12609,696
4,3.96,14475,571
5,3.82,13125,743
5,3.94,15459,669
5,3.89,20070,1047
5,3.88,23811,2348
5,3.93,11050,624
5,3.48,2303,161
5,3.84,12371,536
5,3.82,333,29
5,4.45,44,1
5,3.81,33459,2602
5,3.82,85404,3692
5,4.08,1980,154
5,3.84,21,1
5,3.87,1256,100
5,3.64,9889,337
4,3.64,64,10
5,3.84,120,11
5,3.77,424,47
4,3.83,990,97
5,3.87,2703,267
5,4.03,1396,99
5,4.0,48095,1633
5,4.0,41805,831
5,4.04,47196,1464
5,3.83,32963,2132
5,3.53,18058,1519
5,4.04,78780,2118
5,4.08,269826,5220
5,3.25,5512,227
5,4.15,103221,2689
5,3.96,58414,1191
5,3.82,10970,322
5,3.98,242,15
5,4.0,52093,985
5,4.04,220,19
5,4.11,369267,4011
5,3.68,9714,220
5,3.83,34087,1809
5,3.96,297211,2943
5,2.86,4320,307
5,3.94,36334,905
5,4.08,187892,7624
5,4.02,268,13
5,3.8,16563,849
5,3.84,48,1
5,3.68,3733,320
5,3.93,42701,1337
5,3.88,862,53
5,4.19,1561,45
5,3.77,3878,151
5,3.8,22,3
4,4.07,5299,131
4,3.51,837,95
5,3.78,9214,179
5,4.13,748,105
5,4.63,991,55
5,4.27,7423,319
5,4.42,3720,240
5,4.41,1246,164
21,3.85,156,28
5,4.01,104,6
5,4.14,31,2
5,3.96,883,16
5,3.52,701,53
4,4.06,322,41
5,3.71,13674,1166
4,3.65,152,14
5,3.82,12610,486
5,4.11,988,31
5,3.68,39,5
5,3.73,26,1
5,3.84,102,8
5,3.87,36,5
5,4.04,45,2
5,4.04,3,0
5,3.73,56,1
16,4.09,59,5
5,3.89,1052,23
5,3.89,7,1
16,4.19,35,1
4,4.17,1312,162
5,3.88,7,1
5,3.98,120,1
4,4.34,27204,698
5,4.06,1549,87
5,4.17,1991,92
5,3.65,17963,1023
5,4.0,39,1
5,4.42,21,1
5,4.56,61,1
5,4.45,51,1
5,4.19,924,59
5,3.94,3896,65
5,4.02,5062,79
5,3.85,10329,193
4,3.89,155,17
5,4.25,46,7
4,4.04,201,12
5,4.25,692,26
5,3.58,205,24
5,4.14,68,3
5,3.95,356,17
5,3.96,97092,1186
5,4.0,486,56
5,4.13,1259,131
21,3.7,218,30
5,3.77,103,16
21,4.44,9,1
5,3.92,18255,266
5,4.15,906,171
4,3.99,693,58
5,3.85,327,16
5,3.26,269,40
4,4.1,203,25
5,4.36,2509,137
5,4.06,543,69
4,3.15,115,23
4,3.67,235,22
5,4.36,309,7
5,4.45,450,8
5,4.41,363,5
5,4.42,339,5
7,3.97,129,3
5,4.46,303,5
7,4.41,2,1
7,4.18,122,2
5,3.86,127,25
5,4.14,15977,415
5,4.41,113,12
4,4.1,62,7
5,4.12,3685,95
5,3.96,402,55
5,4.0,227,15
5,4.02,405,21
5,3.7,8071,360
5,3.47,52323,3023
5,3.75,49145,5344
5,3.85,1428,204
7,3.88,6,0
7,4.42,3,1
7,4.41,4,2
7,4.31,4,3
7,4.1,121,3
7,4.27,91,2
7,4.36,2,1
7,4.39,94,1
7,4.45,3,1
7,4.44,4,2
5,4.43,909,15
5,4.48,897,17
5,4.5,986,37
4,3.91,1756,176
5,4.41,513,12
13,4.48,19,0
5,4.28,2728,35
5,4.28,5616,65
5,4.11,38296,396
5,4.29,2765,38
5,4.27,2993,40
5,4.3,3359,48
5,4.28,4059,50
5,4.28,3052,41
5,4.31,2683,38
13,4.28,6,2
13,4.3,5,1
13,4.28,7,1
13,4.29,5,2
13,4.27,4,0
5,4.26,1144,18
5,4.22,985,15
5,4.1,8921,207
5,4.27,1012,21
5,4.28,953,20
13,4.11,275,7
13,4.22,61,5
13,4.26,9,2
13,4.25,289,8
13,4.26,11,2
13,4.23,331,6
13,4.15,282,7
13,4.22,8,2
13,4.27,9,2
13,4.21,329,5
13,4.24,9,2
5,4.26,16983,428
5,4.43,174482,3010
5,4.39,21653,690
5,4.34,19274,583
5,4.43,22435,741
5,4.43,25578,948
5,4.39,18291,491
5,4.43,18321,586
5,4.21,13472,363
5,4.22,12461,325
5,3.71,2956,239
5,3.64,26,6
5,3.6,134,5
5,4.05,9395,616
5,4.09,1444,83
5,4.11,911,33
5,4.12,628,26
5,3.94,900,38
5,3.86,521,32
7,4.11,26,3
7,4.12,10,0
7,4.12,12,0
5,3.88,3493,306
5,3.7,6666,606
5,4.3,800,91
5,4.3,1044,164
5,4.22,64196,3525
5,4.13,58,13
5,3.94,1269,93
5,3.83,3489,335
5,4.12,14393,635
5,4.04,14549,468
5,4.17,1322,87
5,3.94,26096,1053
5,4.09,73161,1922
5,4.09,6598,600
5,4.13,21,1
5,4.12,79809,1224
5,4.52,442,24
5,4.55,161,12
5,3.87,335,52
5,4.21,61,4
5,4.28,63,2
5,4.0,393,41
5,4.19,134,9
5,4.34,5763,75
5,4.36,6371,85
5,4.28,7037,81
5,4.34,7781,70
5,4.35,6250,60
5,4.36,5922,81
5,4.36,5648,76
4,4.2,2504,172
5,3.99,141,10
5,4.11,135,5
5,4.25,128,3
4,3.7,2261,537
5,3.7,136123,5852
5,3.84,2821,199
5,4.05,8080,336
5,4.08,26,4
5,4.44,1030,13
5,4.45,1007,13
5,4.45,999,13
5,4.44,984,10
4,4.3,611,14
3,4.32,562,11
5,4.28,478,12
4,4.37,497,9
13,4.28,6,0
5,4.19,645,123
5,3.56,976,106
5,3.93,8716,228
4,3.96,9698,110
5,4.17,73396,1367
5,4.0,9291,97
4,3.95,337,10
5,4.1,23392,1104
5,3.77,753,13
5,4.15,56973,1623
5,4.26,101059,3815
5,3.91,3643,74
5,4.29,49912,615
5,4.32,46937,665
5,4.24,77540,1396
5,4.32,61677,1448
4,4.28,72386,1230
5,4.06,39680,2780
5,4.06,117,36
5,4.12,846,17
5,4.09,459,37
4,4.21,381,19
5,4.17,7847,104
3,4.22,346,31
5,3.8,353,20
5,4.17,614,19
5,4.45,276,5
5,3.97,50103,5030
5,3.97,37,4
5,3.98,19537,171
4,4.02,131,4
4,4.05,21965,92
5,4.04,106712,1604
5,3.94,86944,1442
5,4.16,113052,1673
5,4.13,115201,1008
4,3.62,1595,135
5,4.22,28,1
12,4.13,45,5
5,4.01,5653,225
5,4.09,5141,184
4,3.97,63,8
5,4.12,17071,708
5,4.33,24253,1070
5,4.09,24751,2219
5,4.1,104,9
5,4.1,4123,145
5,4.18,9255,724
3,4.18,119,10
3,4.34,5874,281
3,4.37,5406,237
4,3.87,1738,235
5,3.82,36,5
5,3.88,87,10
5,3.89,874,19
5,4.14,178,12
5,2.0,1,0
5,4.23,1509,80
5,3.57,74,4
4,3.95,4922,95
5,4.01,6437,81
4,3.83,7756,283
5,3.97,15813,871
4,3.79,6145,202
5,3.9,698,19
5,4.14,31058,927
5,4.01,6980,229
5,3.87,3049,32
5,4.03,11193,123
5,3.86,1189,23
5,4.02,10113,263
5,4.05,12027,105
5,4.04,14611,208
4,4.03,7060,113
4,3.99,8768,306
4,4.02,10781,86
3,4.19,10882,104
5,3.85,3869,50
5,3.9,1050,59
4,3.83,3507,66
5,3.98,8045,98
4,3.92,922,20
5,3.98,9217,168
4,3.94,4349,103
5,3.78,2668,148
5,4.19,19520,330
4,4.09,61,9
5,3.36,360,34
5,3.85,4933,313
5,3.78,1385,75
5,3.99,1777,129
5,3.67,3581,224
5,3.85,601,42
5,3.75,20,1
5,3.82,527,54
5,3.97,1005,253
5,3.6,120,12
5,3.97,574,22
5,3.46,808,112
5,3.46,220,25
5,3.87,190,16
5,4.04,73,2
5,4.19,2401,115
5,4.07,55751,3104
5,3.89,30029,1818
4,3.89,165,24
5,4.14,14,3
8,3.83,14,0
5,4.21,13518,473
4,3.99,1958,95
19,3.99,152,9
5,3.96,294,14
5,3.95,326,10
5,4.0,347,17
5,4.29,282,24
5,4.27,873,78
5,4.12,30333,1293
5,3.82,2913,245
5,3.78,774,157
5,3.78,17,1
5,3.79,335,11
5,4.37,3682,133
5,4.41,28824,132
7,3.68,10,1
5,3.87,747,75
5,4.04,38148,1310
4,3.51,172,13
4,4.2,10,3
5,3.98,141,24
5,4.12,180,9
4,3.92,373,67
4,4.13,371,43
5,4.02,168,17
4,4.08,267,28
5,4.38,1970,206
5,4.28,2760,158
4,4.09,903,40
5,4.26,3135,75
5,4.19,20,0
5,3.88,275,6
21,3.82,200,38
5,3.92,797,72
5,3.46,11,1
5,3.88,463,65
5,4.12,437,45
5,3.91,149,7
5,3.69,3261,384
5,4.07,130,5
5,3.93,52578,2464
3,3.98,2241,106
5,3.91,1356,69
5,4.01,8965,623
5,4.0,88241,5652
5,4.06,4863,409
3,4.06,537,65
3,4.17,80,11
5,4.14,551,52
5,3.59,1577,181
5,3.77,447,33
5,3.89,1262,90
3,3.55,592,52
5,4.19,837,102
5,4.15,620,83
5,4.28,5749,285
5,3.98,633,115
5,4.1,2386,178
5,3.93,2814,258
5,3.99,8461,553
5,4.07,4038,297
5,3.68,6440,298
5,4.11,13431,931
5,3.26,1837,245
5,3.9,2013,311
5,3.16,535,66
21,3.16,11,1
5,4.05,28,7
5,3.98,42014,1304
5,4.11,1097,47
5,4.27,289,8
5,3.58,593,62
5,3.92,561,48
5,4.48,5880,618
5,3.64,1469,39
5,3.94,1002,57
5,4.15,16755,620
